SIGLO,AÑO,CALIDADES,GENERO,LEGITIMO,ILEGITIMO,TOTAL
XVIII,1741,MORISCA,F,,,5
XVIII,1741,MORISCA,M,26,3,29
XVIII,1741,MORISCA,M,,,3
XVIII,1741,MULATA,F,43,23,66
XVIII,1741,MULATA,F,,,21
XVIII,1741,MULATA,M,66,23,89
XVIII,1741,MULATA,M,,,23
XVIII,1741,NEGRA,F,0,0,0
XVIII,1741,NEGRA,F,,,0
XVIII,1741,NEGRA,M,0,0,0
XVIII,1741,NEGRA,M,,,1
XVIII,1741,SIN_CATEGORÍA,F,0,3,3
XVIII,1741,SIN_CATEGORÍA,F,,,0
XVIII,1741,SIN_CATEGORÍA,M,1,3,4
XVIII,1741,SIN_CATEGORÍA,M,,,2
XVIII,1742,INDIA,F,190,50,240
XVIII,1742,INDIA,F,,,34
XVIII,1742,INDIA,M,177,44,221
XVIII,1742,INDIA,M,,,46
XVIII,1742,ESPAÑOLA,F,120,9,129
XVIII,1742,ESPAÑOLA,F,,,58
XVIII,1742,ESPAÑOLA,M,113,13,126
XVIII,1742,ESPAÑOLA,M,,,54
XVIII,1742,MESTIZA,F,29,5,34
XVIII,1742,MESTIZA,F,,,8
XVIII,1742,MESTIZA,M,25,7,32
XVIII,1742,MESTIZA,M,,,9
XVIII,1742,CASTIZA,F,0,0,0
XVIII,1742,CASTIZA,F,,,0
XVIII,1742,CASTIZA,M,0,0,0
XVIII,1742,CASTIZA,M,,,0
XVIII,1742,MORISCA,F,17,8,25
XVIII,1742,MORISCA,F,,,2
XVIII,1742,MORISCA,M,11,9,20
XVIII,1742,MORISCA,M,,,6
XVIII,1742,MULATA,F,46,24,70
XVIII,1742,MULATA,F,,,18
XVIII,1742,MULATA,M,76,23,99
XVIII,1742,MULATA,M,,,13
XVIII,1742,NEGRA,F,1,2,3
XVIII,1742,NEGRA,F,,,0
XVIII,1742,NEGRA,M,0,2,2
XVIII,1742,NEGRA,M,,,0
XVIII,1742,SIN_CATEGORÍA,F,2,1,3
XVIII,1742,SIN_CATEGORÍA,F,,,0
XVIII,1742,SIN_CATEGORÍA,M,1,2,3
XVIII,1742,SIN_CATEGORÍA,M,,,1
XVIII,1743,INDIA,F,165,46,211
XVIII,1743,INDIA,F,,,51
XVIII,1743,INDIA,M,182,73,255
XVIII,1743,INDIA,M,,,51
XVIII,1743,ESPAÑOLA,F,118,19,137
XVIII,1743,ESPAÑOLA,F,,,44
XVIII,1743,ESPAÑOLA,M,114,14,128
XVIII,1743,ESPAÑOLA,M,,,43
XVIII,1743,MESTIZA,F,36,7,43
XVIII,1743,MESTIZA,F,,,9
XVIII,1743,MESTIZA,M,33,8,41
XVIII,1743,MESTIZA,M,,,7
XVIII,1743,CASTIZA,F,0,0,0
XVIII,1743,CASTIZA,F,,,0
XVIII,1743,CASTIZA,M,1,0,1
XVIII,1743,CASTIZA,M,,,0
XVIII,1743,MORISCA,F,11,10,21
XVIII,1743,MORISCA,F,,,5
XVIII,1743,MORISCA,M,21,5,26
XVIII,1743,MORISCA,M,,,5
XVIII,1743,MULATA,F,60,35,95
XVIII,1743,MULATA,F,,,16
XVIII,1743,MULATA,M,50,31,81
XVIII,1743,MULATA,M,,,11
XVIII,1743,NEGRA,F,0,0,0
XVIII,1743,NEGRA,F,,,0
XVIII,1743,NEGRA,M,0,1,1
XVIII,1743,NEGRA,M,,,0
XVIII,1743,SIN_CATEGORÍA,F,0,0,0
XVIII,1743,SIN_CATEGORÍA,F,,,1
XVIII,1743,SIN_CATEGORÍA,M,0,0,0
XVIII,1743,SIN_CATEGORÍA,M,,,1
XVIII,1744,INDIA,F,178,56,234
XVIII,1744,INDIA,F,,,47
XVIII,1744,INDIA,M,195,65,260
XVIII,1744,INDIA,M,,,31
XVIII,1744,ESPAÑOLA,F,108,10,118
XVIII,1744,ESPAÑOLA,F,,,36
XVIII,1744,ESPAÑOLA,M,117,10,127
XVIII,1744,ESPAÑOLA,M,,,45
XVIII,1744,MESTIZA,F,38,9,47
XVIII,1744,MESTIZA,F,,,7
XVIII,1744,MESTIZA,M,30,13,43
XVIII,1744,MESTIZA,M,,,9
XVIII,1744,CASTIZA,F,0,0,0
XVIII,1744,CASTIZA,F,,,0
XVIII,1744,CASTIZA,M,0,1,1
XVIII,1744,CASTIZA,M,,,0
XVIII,1744,MORISCA,F,18,3,21
XVIII,1744,MORISCA,F,,,1
XVIII,1744,MORISCA,M,19,8,27
XVIII,1744,MORISCA,M,,,4
XVIII,1744,MULATA,F,51,22,73
XVIII,1744,MULATA,F,,,20
XVIII,1744,MULATA,M,61,23,84
XVIII,1744,MULATA,M,,,13
XVIII,1744,NEGRA,F,2,0,2
XVIII,1744,NEGRA,F,,,0
XVIII,1744,NEGRA,M,3,0,3
XVIII,1744,NEGRA,M,,,0
XVIII,1744,SIN_CATEGORÍA,F,0,3,3
XVIII,1744,SIN_CATEGORÍA,F,,,2
XVIII,1744,SIN_CATEGORÍA,M,0,0,0
XVIII,1744,SIN_CATEGORÍA,M,,,1
XVIII,1745,INDIA,F,188,54,242
XVIII,1745,INDIA,F,,,59
XVIII,1745,INDIA,M,185,45,230
XVIII,1745,INDIA,M,,,54
XVIII,1745,ESPAÑOLA,F,125,21,146
XVIII,1745,ESPAÑOLA,F,,,42
XVIII,1745,ESPAÑOLA,M,122,22,144
XVIII,1745,ESPAÑOLA,M,,,42
XVIII,1745,MESTIZA,F,28,14,42
XVIII,1745,MESTIZA,F,,,4
XVIII,1745,MESTIZA,M,39,9,48
XVIII,1745,MESTIZA,M,,,8
XVIII,1745,CASTIZA,F,0,0,0
XVIII,1745,CASTIZA,F,,,0
XVIII,1745,CASTIZA,M,0,1,1
XVIII,1745,CASTIZA,M,,,0
XVIII,1745,MORISCA,F,15,6,21
XVIII,1745,MORISCA,F,,,5
XVIII,1745,MORISCA,M,17,13,30
XVIII,1745,MORISCA,M,,,3
XVIII,1745,MULATA,F,47,27,74
XVIII,1745,MULATA,F,,,12
XVIII,1745,MULATA,M,48,27,75
XVIII,1745,MULATA,M,,,14
XVIII,1745,NEGRA,F,2,0,2
XVIII,1745,NEGRA,F,,,0
XVIII,1745,NEGRA,M,4,0,4
XVIII,1745,NEGRA,M,,,0
XVIII,1745,SIN_CATEGORÍA,F,2,0,2
XVIII,1745,SIN_CATEGORÍA,F,,,2
XVIII,1745,SIN_CATEGORÍA,M,1,2,3
XVIII,1745,SIN_CATEGORÍA,M,,,0
XVIII,1746,INDIA,F,180,59,239
XVIII,1746,INDIA,F,,,61
XVIII,1746,INDIA,M,177,56,233
XVIII,1746,INDIA,M,,,47
XVIII,1746,ESPAÑOLA,F,112,14,126
XVIII,1746,ESPAÑOLA,F,,,67
XVIII,1746,ESPAÑOLA,M,135,23,158
XVIII,1746,ESPAÑOLA,M,,,54
XVIII,1746,MESTIZA,F,35,10,45
XVIII,1746,MESTIZA,F,,,4
XVIII,1746,MESTIZA,M,29,11,40
XVIII,1746,MESTIZA,M,,,10
XVIII,1746,CASTIZA,F,0,0,0
XVIII,1746,CASTIZA,F,,,0
XVIII,1746,CASTIZA,M,0,0,0
XVIII,1746,CASTIZA,M,,,0
XVIII,1746,MORISCA,F,13,3,16
XVIII,1746,MORISCA,F,,,9
XVIII,1746,MORISCA,M,23,3,26
XVIII,1746,MORISCA,M,,,7
XVIII,1746,MULATA,F,53,33,86
XVIII,1746,MULATA,F,,,16
XVIII,1746,MULATA,M,58,22,80
XVIII,1746,MULATA,M,,,18
XVIII,1746,NEGRA,F,0,0,0
XVIII,1746,NEGRA,F,,,0
XVIII,1746,NEGRA,M,0,0,0
XVIII,1746,NEGRA,M,,,0
XVIII,1746,SIN_CATEGORÍA,F,0,6,6
XVIII,1746,SIN_CATEGORÍA,F,,,2
XVIII,1746,SIN_CATEGORÍA,M,0,0,0
XVIII,1746,SIN_CATEGORÍA,M,,,2
XVIII,1747,INDIA,F,180,55,235
XVIII,1747,INDIA,F,,,74
XVIII,1747,INDIA,M,163,40,203
XVIII,1747,INDIA,M,,,66
XVIII,1747,ESPAÑOLA,F,120,13,133
XVIII,1747,ESPAÑOLA,F,,,60
XVIII,1747,ESPAÑOLA,M,106,15,121
XVIII,1747,ESPAÑOLA,M,,,63
XVIII,1747,MESTIZA,F,26,7,33
XVIII,1747,MESTIZA,F,,,24
XVIII,1747,MESTIZA,M,36,7,43
XVIII,1747,MESTIZA,M,,,15
XVIII,1747,CASTIZA,F,0,0,0
XVIII,1747,CASTIZA,F,,,0
XVIII,1747,CASTIZA,M,0,2,2
XVIII,1747,CASTIZA,M,,,0
XVIII,1747,MORISCA,F,13,3,16
XVIII,1747,MORISCA,F,,,7
XVIII,1747,MORISCA,M,15,4,19
XVIII,1747,MORISCA,M,,,6
XVIII,1747,MULATA,F,45,19,64
XVIII,1747,MULATA,F,,,30
XVIII,1747,MULATA,M,44,24,68
XVIII,1747,MULATA,M,,,26
XVIII,1747,NEGRA,F,1,0,1
XVIII,1747,NEGRA,F,,,1
XVIII,1747,NEGRA,M,0,0,0
XVIII,1747,NEGRA,M,,,1
XVIII,1747,SIN_CATEGORÍA,F,0,3,3
XVIII,1747,SIN_CATEGORÍA,F,,,2
XVIII,1747,SIN_CATEGORÍA,M,0,3,3
XVIII,1747,SIN_CATEGORÍA,M,,,2
XVIII,1748,INDIA,F,187,53,240
XVIII,1748,INDIA,F,,,96
XVIII,1748,INDIA,M,205,51,256
XVIII,1748,INDIA,M,,,108
XVIII,1748,ESPAÑOLA,F,110,9,119
XVIII,1748,ESPAÑOLA,F,,,91
XVIII,1748,ESPAÑOLA,M,120,8,128
XVIII,1748,ESPAÑOLA,M,,,68
XVIII,1748,MESTIZA,F,47,14,61
XVIII,1748,MESTIZA,F,,,17
XVIII,1748,MESTIZA,M,38,12,50
XVIII,1748,MESTIZA,M,,,26
XVIII,1748,CASTIZA,F,0,0,0
XVIII,1748,CASTIZA,F,,,0
XVIII,1748,CASTIZA,M,0,0,0
XVIII,1748,CASTIZA,M,,,0
XVIII,1748,MORISCA,F,20,4,24
XVIII,1748,MORISCA,F,,,12
XVIII,1748,MORISCA,M,10,1,11
XVIII,1748,MORISCA,M,,,4
XVIII,1748,MULATA,F,61,36,97
XVIII,1748,MULATA,F,,,24
XVIII,1748,MULATA,M,48,21,69
XVIII,1748,MULATA,M,,,33
XVIII,1748,NEGRA,F,0,0,0
XVIII,1748,NEGRA,F,,,0
XVIII,1748,NEGRA,M,1,0,1
XVIII,1748,NEGRA,M,,,0
XVIII,1748,SIN_CATEGORÍA,F,0,2,2
XVIII,1748,SIN_CATEGORÍA,F,,,1
XVIII,1748,SIN_CATEGORÍA,M,0,3,3
XVIII,1748,SIN_CATEGORÍA,M,,,5
XVIII,1749,INDIA,F,187,75,262
XVIII,1749,INDIA,F,,,61
XVIII,1749,INDIA,M,237,58,295
XVIII,1749,INDIA,M,,,60
XVIII,1749,ESPAÑOLA,F,138,15,153
XVIII,1749,ESPAÑOLA,F,,,57
XVIII,1749,ESPAÑOLA,M,152,14,166
XVIII,1749,ESPAÑOLA,M,,,56
XVIII,1749,MESTIZA,F,35,8,43
XVIII,1749,MESTIZA,F,,,10
XVIII,1749,MESTIZA,M,41,8,49
XVIII,1749,MESTIZA,M,,,14
XVIII,1749,CASTIZA,F,0,0,0
XVIII,1749,CASTIZA,F,,,0
XVIII,1749,CASTIZA,M,0,0,0
XVIII,1749,CASTIZA,M,,,0
XVIII,1749,MORISCA,F,18,4,22
XVIII,1749,MORISCA,F,,,8
XVIII,1749,MORISCA,M,15,0,15
XVIII,1749,MORISCA,M,,,9
XVIII,1749,MULATA,F,53,13,66
XVIII,1749,MULATA,F,,,15
XVIII,1749,MULATA,M,54,32,86
XVIII,1749,MULATA,M,,,18
XVIII,1749,NEGRA,F,0,0,0
XVIII,1749,NEGRA,F,,,0
XVIII,1749,NEGRA,M,1,0,1
XVIII,1749,NEGRA,M,,,0
XVIII,1749,SIN_CATEGORÍA,F,0,6,6
XVIII,1749,SIN_CATEGORÍA,F,,,0
XVIII,1749,SIN_CATEGORÍA,M,0,1,1
XVIII,1749,SIN_CATEGORÍA,M,,,5
XVIII,1750,INDIA,F,158,52,210
XVIII,1750,INDIA,F,,,68
XVIII,1750,INDIA,M,141,44,185
XVIII,1750,INDIA,M,,,70
XVIII,1750,ESPAÑOLA,F,99,13,112
XVIII,1750,ESPAÑOLA,F,,,69
XVIII,1750,ESPAÑOLA,M,109,15,124
XVIII,1750,ESPAÑOLA,M,,,68
XVIII,1750,MESTIZA,F,18,6,24
XVIII,1750,MESTIZA,F,,,10
XVIII,1750,MESTIZA,M,25,3,28
XVIII,1750,MESTIZA,M,,,10
XVIII,1750,CASTIZA,F,0,0,0
XVIII,1750,CASTIZA,F,,,0
XVIII,1750,CASTIZA,M,0,0,0
XVIII,1750,CASTIZA,M,,,0
XVIII,1750,MORISCA,F,16,4,20
XVIII,1750,MORISCA,F,,,11
XVIII,1750,MORISCA,M,20,1,21
XVIII,1750,MORISCA,M,,,6
XVIII,1750,MULATA,F,38,24,62
XVIII,1750,MULATA,F,,,20
XVIII,1750,MULATA,M,41,25,66
XVIII,1750,MULATA,M,,,18
XVIII,1750,NEGRA,F,0,0,0
XVIII,1750,NEGRA,F,,,0
XVIII,1750,NEGRA,M,0,0,0
XVIII,1750,NEGRA,M,,,1
XVIII,1750,SIN_CATEGORÍA,F,0,0,0
XVIII,1750,SIN_CATEGORÍA,F,,,3
XVIII,1750,SIN_CATEGORÍA,M,0,1,1
XVIII,1750,SIN_CATEGORÍA,M,,,6
XVIII,1751,INDIA,F,113,29,142
XVIII,1751,INDIA,F,,,56
XVIII,1751,INDIA,M,106,23,129
XVIII,1751,INDIA,M,,,56
XVIII,1751,ESPAÑOLA,F,78,15,93
XVIII,1751,ESPAÑOLA,F,,,61
XVIII,1751,ESPAÑOLA,M,97,22,119
XVIII,1751,ESPAÑOLA,M,,,65
XVIII,1751,MESTIZA,F,15,3,18
XVIII,1751,MESTIZA,F,,,13
XVIII,1751,MESTIZA,M,11,3,14
XVIII,1751,MESTIZA,M,,,10
XVIII,1751,CASTIZA,F,1,0,1
XVIII,1751,CASTIZA,F,,,0
XVIII,1751,CASTIZA,M,0,1,1
XVIII,1751,CASTIZA,M,,,1
XVIII,1751,MORISCA,F,12,1,13
XVIII,1751,MORISCA,F,,,11
XVIII,1751,MORISCA,M,14,9,23
XVIII,1751,MORISCA,M,,,9
XVIII,1751,MULATA,F,21,10,31
XVIII,1751,MULATA,F,,,16
XVIII,1751,MULATA,M,30,14,44
XVIII,1751,MULATA,M,,,22
XVIII,1751,NEGRA,F,0,0,0
XVIII,1751,NEGRA,F,,,0
XVIII,1751,NEGRA,M,0,0,0
XVIII,1751,NEGRA,M,,,1
XVIII,1751,SIN_CATEGORÍA,F,1,1,2
XVIII,1751,SIN_CATEGORÍA,F,,,3
XVIII,1751,SIN_CATEGORÍA,M,0,0,0
XVIII,1751,SIN_CATEGORÍA,M,,,5
XVIII,1752,INDIA,F,204,61,265
XVIII,1752,INDIA,F,,,48
XVIII,1752,INDIA,M,183,57,240
XVIII,1752,INDIA,M,,,39
XVIII,1752,ESPAÑOLA,F,114,19,133
XVIII,1752,ESPAÑOLA,F,,,38
XVIII,1752,ESPAÑOLA,M,133,29,162
XVIII,1752,ESPAÑOLA,M,,,47
XVIII,1752,MESTIZA,F,25,4,29
XVIII,1752,MESTIZA,F,,,4
XVIII,1752,MESTIZA,M,24,6,30
XVIII,1752,MESTIZA,M,,,6
XVIII,1752,CASTIZA,F,1,2,3
XVIII,1752,CASTIZA,F,,,0
XVIII,1752,CASTIZA,M,1,0,1
XVIII,1752,CASTIZA,M,,,0
XVIII,1752,MORISCA,F,22,4,26
XVIII,1752,MORISCA,F,,,12
XVIII,1752,MORISCA,M,23,5,28
XVIII,1752,MORISCA,M,,,7
XVIII,1752,MULATA,F,52,29,81
XVIII,1752,MULATA,F,,,15
XVIII,1752,MULATA,M,51,21,72
XVIII,1752,MULATA,M,,,15
XVIII,1752,NEGRA,F,1,0,1
XVIII,1752,NEGRA,F,,,0
XVIII,1752,NEGRA,M,1,0,1
XVIII,1752,NEGRA,M,,,0
XVIII,1752,SIN_CATEGORÍA,F,0,1,1
XVIII,1752,SIN_CATEGORÍA,F,,,0
XVIII,1752,SIN_CATEGORÍA,M,0,0,0
XVIII,1752,SIN_CATEGORÍA,M,,,0
XVIII,1753,INDIA,F,200,71,271
XVIII,1753,INDIA,F,,,40
XVIII,1753,INDIA,M,208,84,292
XVIII,1753,INDIA,M,,,35
XVIII,1753,ESPAÑOLA,F,122,24,146
XVIII,1753,ESPAÑOLA,F,,,43
XVIII,1753,ESPAÑOLA,M,155,24,179
XVIII,1753,ESPAÑOLA,M,,,29
XVIII,1753,MESTIZA,F,34,12,46
XVIII,1753,MESTIZA,F,,,12
XVIII,1753,MESTIZA,M,27,5,32
XVIII,1753,MESTIZA,M,,,2
XVIII,1753,CASTIZA,F,1,0,1
XVIII,1753,CASTIZA,F,,,0
XVIII,1753,CASTIZA,M,0,0,0
XVIII,1753,CASTIZA,M,,,0
XVIII,1753,MORISCA,F,19,7,26
XVIII,1753,MORISCA,F,,,7
XVIII,1753,MORISCA,M,23,8,31
XVIII,1753,MORISCA,M,,,9
XVIII,1753,MULATA,F,41,32,73
XVIII,1753,MULATA,F,,,15
XVIII,1753,MULATA,M,45,23,68
XVIII,1753,MULATA,M,,,11
XVIII,1753,NEGRA,F,0,0,0
XVIII,1753,NEGRA,F,,,0
XVIII,1753,NEGRA,M,0,0,0
XVIII,1753,NEGRA,M,,,0
XVIII,1753,SIN_CATEGORÍA,F,0,0,0
XVIII,1753,SIN_CATEGORÍA,F,,,0
XVIII,1753,SIN_CATEGORÍA,M,0,1,1
XVIII,1753,SIN_CATEGORÍA,M,,,1
XVIII,1754,INDIA,F,204,80,284
XVIII,1754,INDIA,F,,,36
XVIII,1754,INDIA,M,220,84,304
XVIII,1754,INDIA,M,,,33
XVIII,1754,ESPAÑOLA,F,141,26,167
XVIII,1754,ESPAÑOLA,F,,,36
XVIII,1754,ESPAÑOLA,M,136,32,168
XVIII,1754,ESPAÑOLA,M,,,27
XVIII,1754,MESTIZA,F,22,7,29
XVIII,1754,MESTIZA,F,,,10
XVIII,1754,MESTIZA,M,27,5,32
XVIII,1754,MESTIZA,M,,,3
XVIII,1754,CASTIZA,F,0,1,1
XVIII,1754,CASTIZA,F,,,1
XVIII,1754,CASTIZA,M,3,0,3
XVIII,1754,CASTIZA,M,,,0
XVIII,1754,MORISCA,F,21,3,24
XVIII,1754,MORISCA,F,,,2
XVIII,1754,MORISCA,M,23,6,29
XVIII,1754,MORISCA,M,,,6
XVIII,1754,MULATA,F,40,30,70
XVIII,1754,MULATA,F,,,10
XVIII,1754,MULATA,M,65,37,102
XVIII,1754,MULATA,M,,,8
XVIII,1754,NEGRA,F,2,1,3
XVIII,1754,NEGRA,F,,,0
XVIII,1754,NEGRA,M,0,2,2
XVIII,1754,NEGRA,M,,,0
XVIII,1754,SIN_CATEGORÍA,F,0,1,1
XVIII,1754,SIN_CATEGORÍA,F,,,0
XVIII,1754,SIN_CATEGORÍA,M,0,0,0
XVIII,1754,SIN_CATEGORÍA,M,,,0
XVIII,1755,INDIA,F,220,68,288
XVIII,1755,INDIA,F,,,35
XVIII,1755,INDIA,M,201,76,277
XVIII,1755,INDIA,M,,,33
XVIII,1755,ESPAÑOLA,F,158,18,176
XVIII,1755,ESPAÑOLA,F,,,36
XVIII,1755,ESPAÑOLA,M,131,17,148
XVIII,1755,ESPAÑOLA,M,,,28
XVIII,1755,MESTIZA,F,20,5,25
XVIII,1755,MESTIZA,F,,,9
XVIII,1755,MESTIZA,M,26,6,32
XVIII,1755,MESTIZA,M,,,4
XVIII,1755,CASTIZA,F,0,0,0
XVIII,1755,CASTIZA,F,,,0
XVIII,1755,CASTIZA,M,4,0,4
XVIII,1755,CASTIZA,M,,,0
XVIII,1755,MORISCA,F,19,9,28
XVIII,1755,MORISCA,F,,,5
XVIII,1755,MORISCA,M,24,12,36
XVIII,1755,MORISCA,M,,,4
XVIII,1755,MULATA,F,48,28,76
XVIII,1755,MULATA,F,,,18
XVIII,1755,MULATA,M,66,20,86
XVIII,1755,MULATA,M,,,11
XVIII,1755,NEGRA,F,2,0,2
XVIII,1755,NEGRA,F,,,0
XVIII,1755,NEGRA,M,0,0,0
XVIII,1755,NEGRA,M,,,0
XVIII,1755,SIN_CATEGORÍA,F,0,0,0
XVIII,1755,SIN_CATEGORÍA,F,,,0
XVIII,1755,SIN_CATEGORÍA,M,1,0,1
XVIII,1755,SIN_CATEGORÍA,M,,,0
XVIII,1756,INDIA,F,230,80,310
XVIII,1756,INDIA,F,,,35
XVIII,1756,INDIA,M,219,80,299
XVIII,1756,INDIA,M,,,43
XVIII,1756,ESPAÑOLA,F,138,23,161
XVIII,1756,ESPAÑOLA,F,,,53
XVIII,1756,ESPAÑOLA,M,146,12,158
XVIII,1756,ESPAÑOLA,M,,,35
XVIII,1756,MESTIZA,F,31,13,44
XVIII,1756,MESTIZA,F,,,8
XVIII,1756,MESTIZA,M,41,5,46
XVIII,1756,MESTIZA,M,,,10
XVIII,1756,CASTIZA,F,8,0,8
XVIII,1756,CASTIZA,F,,,0
XVIII,1756,CASTIZA,M,3,0,3
XVIII,1756,CASTIZA,M,,,1
XVIII,1756,MORISCA,F,23,10,33
XVIII,1756,MORISCA,F,,,7
XVIII,1756,MORISCA,M,23,9,32
XVIII,1756,MORISCA,M,,,7
XVIII,1756,MULATA,F,59,25,84
XVIII,1756,MULATA,F,,,25
XVIII,1756,MULATA,M,70,29,99
XVIII,1756,MULATA,M,,,15
XVIII,1756,NEGRA,F,0,0,0
XVIII,1756,NEGRA,F,,,1
XVIII,1756,NEGRA,M,6,0,6
XVIII,1756,NEGRA,M,,,2
XVIII,1756,SIN_CATEGORÍA,F,0,1,1
XVIII,1756,SIN_CATEGORÍA,F,,,1
XVIII,1756,SIN_CATEGORÍA,M,0,2,2
XVIII,1756,SIN_CATEGORÍA,M,,,0
XVIII,1757,INDIA,F,233,68,301
XVIII,1757,INDIA,F,,,32
XVIII,1757,INDIA,M,249,74,323
XVIII,1757,INDIA,M,,,31
XVIII,1757,ESPAÑOLA,F,150,25,175
XVIII,1757,ESPAÑOLA,F,,,61
XVIII,1757,ESPAÑOLA,M,169,22,191
XVIII,1757,ESPAÑOLA,M,,,43
XVIII,1757,MESTIZA,F,32,10,42
XVIII,1757,MESTIZA,F,,,8
XVIII,1757,MESTIZA,M,31,5,36
XVIII,1757,MESTIZA,M,,,7
XVIII,1757,CASTIZA,F,9,0,9
XVIII,1757,CASTIZA,F,,,0
XVIII,1757,CASTIZA,M,8,0,8
XVIII,1757,CASTIZA,M,,,0
XVIII,1757,MORISCA,F,26,3,29
XVIII,1757,MORISCA,F,,,15
XVIII,1757,MORISCA,M,24,5,29
XVIII,1757,MORISCA,M,,,9
XVIII,1757,MULATA,F,68,22,90
XVIII,1757,MULATA,F,,,19
XVIII,1757,MULATA,M,76,35,111
XVIII,1757,MULATA,M,,,18
XVIII,1757,NEGRA,F,0,0,0
XVIII,1757,NEGRA,F,,,1
XVIII,1757,NEGRA,M,0,0,0
XVIII,1757,NEGRA,M,,,1
XVIII,1757,SIN_CATEGORÍA,F,0,0,0
XVIII,1757,SIN_CATEGORÍA,F,,,1
XVIII,1757,SIN_CATEGORÍA,M,0,2,2
XVIII,1757,SIN_CATEGORÍA,M,,,0
XVIII,1758,INDIA,F,274,75,349
XVIII,1758,INDIA,F,,,44
XVIII,1758,INDIA,M,285,87,372
XVIII,1758,INDIA,M,,,44
XVIII,1758,ESPAÑOLA,F,152,16,168
XVIII,1758,ESPAÑOLA,F,,,45
XVIII,1758,ESPAÑOLA,M,182,18,200
XVIII,1758,ESPAÑOLA,M,,,30
XVIII,1758,MESTIZA,F,32,14,46
XVIII,1758,MESTIZA,F,,,11
XVIII,1758,MESTIZA,M,26,4,30
XVIII,1758,MESTIZA,M,,,11
XVIII,1758,CASTIZA,F,3,0,3
XVIII,1758,CASTIZA,F,,,0
XVIII,1758,CASTIZA,M,6,0,6
XVIII,1758,CASTIZA,M,,,0
XVIII,1758,MORISCA,F,24,6,30
XVIII,1758,MORISCA,F,,,10
XVIII,1758,MORISCA,M,23,5,28
XVIII,1758,MORISCA,M,,,10
XVIII,1758,MULATA,F,51,30,81
XVIII,1758,MULATA,F,,,21
XVIII,1758,MULATA,M,75,29,104
XVIII,1758,MULATA,M,,,21
XVIII,1758,NEGRA,F,0,0,0
XVIII,1758,NEGRA,F,,,0
XVIII,1758,NEGRA,M,0,0,0
XVIII,1758,NEGRA,M,,,0
XVIII,1758,SIN_CATEGORÍA,F,0,1,1
XVIII,1758,SIN_CATEGORÍA,F,,,0
XVIII,1758,SIN_CATEGORÍA,M,0,1,1
XVIII,1758,SIN_CATEGORÍA,M,,,0
XVIII,1759,INDIA,F,257,77,334
XVIII,1759,INDIA,F,,,39
XVIII,1759,INDIA,M,281,62,343
XVIII,1759,INDIA,M,,,26
XVIII,1759,ESPAÑOLA,F,89,8,97
XVIII,1759,ESPAÑOLA,F,,,49
XVIII,1759,ESPAÑOLA,M,148,8,156
XVIII,1759,ESPAÑOLA,M,,,35
XVIII,1759,MESTIZA,F,36,9,45
XVIII,1759,MESTIZA,F,,,6
XVIII,1759,MESTIZA,M,26,10,36
XVIII,1759,MESTIZA,M,,,4
XVIII,1759,CASTIZA,F,5,0,5
XVIII,1759,CASTIZA,F,,,0
XVIII,1759,CASTIZA,M,6,0,6
XVIII,1759,CASTIZA,M,,,0
XVIII,1759,MORISCA,F,33,8,41
XVIII,1759,MORISCA,F,,,8
XVIII,1759,MORISCA,M,30,6,36
XVIII,1759,MORISCA,M,,,6
XVIII,1759,MULATA,F,65,21,86
XVIII,1759,MULATA,F,,,30
XVIII,1759,MULATA,M,59,18,77
XVIII,1759,MULATA,M,,,16
XVIII,1759,NEGRA,F,1,0,1
XVIII,1759,NEGRA,F,,,1
XVIII,1759,NEGRA,M,0,1,1
XVIII,1759,NEGRA,M,,,0
XVIII,1759,SIN_CATEGORÍA,F,0,1,1
XVIII,1759,SIN_CATEGORÍA,F,,,0
XVIII,1759,SIN_CATEGORÍA,M,0,1,1
XVIII,1759,SIN_CATEGORÍA,M,,,0
XVIII,1760,INDIA,F,240,56,296
XVIII,1760,INDIA,F,,,40
XVIII,1760,INDIA,M,281,55,336
XVIII,1760,INDIA,M,,,26
XVIII,1760,ESPAÑOLA,F,147,10,157
XVIII,1760,ESPAÑOLA,F,,,53
XVIII,1760,ESPAÑOLA,M,120,3,123
XVIII,1760,ESPAÑOLA,M,,,47
XVIII,1760,MESTIZA,F,45,13,58
XVIII,1760,MESTIZA,F,,,9
XVIII,1760,MESTIZA,M,28,10,38
XVIII,1760,MESTIZA,M,,,9
XVIII,1760,CASTIZA,F,1,0,1
XVIII,1760,CASTIZA,F,,,0
XVIII,1760,CASTIZA,M,3,0,3
XVIII,1760,CASTIZA,M,,,0
XVIII,1760,MORISCA,F,18,2,20
XVIII,1760,MORISCA,F,,,1
XVIII,1760,MORISCA,M,33,3,36
XVIII,1760,MORISCA,M,,,6
XVIII,1760,MULATA,F,47,13,60
XVIII,1760,MULATA,F,,,19
XVIII,1760,MULATA,M,64,20,84
XVIII,1760,MULATA,M,,,19
XVIII,1760,NEGRA,F,1,0,1
XVIII,1760,NEGRA,F,,,0
XVIII,1760,NEGRA,M,0,0,0
XVIII,1760,NEGRA,M,,,1
XVIII,1760,SIN_CATEGORÍA,F,0,0,0
XVIII,1760,SIN_CATEGORÍA,F,,,0
XVIII,1760,SIN_CATEGORÍA,M,0,0,0
XVIII,1760,SIN_CATEGORÍA,M,,,1
