SIGLO,AÑO,ETNIA_M,ETNIA_F,MATRIMONIOS
XVII,1696,MASCULINO SIN CATEG.,MULATA,0
XVII,1696,MASCULINO SIN CATEG.,NEGRA,0
XVII,1696,MESTIZO,CASTIZA,0
XVII,1696,MESTIZO,ESPAÑOLA,2
XVII,1696,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1696,MESTIZO,INDIA,1
XVII,1696,MESTIZO,MESTIZA,1
XVII,1696,MESTIZO,MORISCA,1
XVII,1696,MESTIZO,MULATA,2
XVII,1696,MESTIZO,NEGRA,0
XVII,1696,MORISCO,CASTIZA,0
XVII,1696,MORISCO,ESPAÑOLA,0
XVII,1696,MORISCO,FEMENINA SIN CATEG.,0
XVII,1696,MORISCO,INDIA,2
XVII,1696,MORISCO,MESTIZA,1
XVII,1696,MORISCO,MORISCA,2
XVII,1696,MORISCO,MULATA,1
XVII,1696,MORISCO,NEGRA,0
XVII,1696,MULATO,CASTIZA,0
XVII,1696,MULATO,ESPAÑOLA,0
XVII,1696,MULATO,FEMENINA SIN CATEG.,0
XVII,1696,MULATO,INDIA,2
XVII,1696,MULATO,MESTIZA,2
XVII,1696,MULATO,MORISCA,2
XVII,1696,MULATO,MULATA,3
XVII,1696,MULATO,NEGRA,0
XVII,1696,NEGRO,CASTIZA,0
XVII,1696,NEGRO,ESPAÑOLA,0
XVII,1696,NEGRO,FEMENINA SIN CATEG.,0
XVII,1696,NEGRO,INDIA,0
XVII,1696,NEGRO,MESTIZA,0
XVII,1696,NEGRO,MORISCA,0
XVII,1696,NEGRO,MULATA,0
XVII,1696,NEGRO,NEGRA,0
XVII,1697,CASTIZO,CASTIZA,0
XVII,1697,CASTIZO,ESPAÑOLA,1
XVII,1697,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1697,CASTIZO,INDIA,0
XVII,1697,CASTIZO,MESTIZA,0
XVII,1697,CASTIZO,MORISCA,0
XVII,1697,CASTIZO,MULATA,0
XVII,1697,CASTIZO,NEGRA,0
XVII,1697,ESPAÑOL,CASTIZA,0
XVII,1697,ESPAÑOL,ESPAÑOLA,17
XVII,1697,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1697,ESPAÑOL,INDIA,0
XVII,1697,ESPAÑOL,MESTIZA,0
XVII,1697,ESPAÑOL,MORISCA,0
XVII,1697,ESPAÑOL,MULATA,0
XVII,1697,ESPAÑOL,NEGRA,0
XVII,1697,INDIO,CASTIZA,0
XVII,1697,INDIO,ESPAÑOLA,1
XVII,1697,INDIO,FEMENINA SIN CATEG.,2
XVII,1697,INDIO,INDIA,17
XVII,1697,INDIO,MESTIZA,0
XVII,1697,INDIO,MORISCA,2
XVII,1697,INDIO,MULATA,2
XVII,1697,INDIO,NEGRA,0
XVII,1697,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1697,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1697,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,0
XVII,1697,MASCULINO SIN CATEG.,INDIA,0
XVII,1697,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1697,MASCULINO SIN CATEG.,MORISCA,0
XVII,1697,MASCULINO SIN CATEG.,MULATA,0
XVII,1697,MASCULINO SIN CATEG.,NEGRA,0
XVII,1697,MESTIZO,CASTIZA,0
XVII,1697,MESTIZO,ESPAÑOLA,0
XVII,1697,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1697,MESTIZO,INDIA,0
XVII,1697,MESTIZO,MESTIZA,3
XVII,1697,MESTIZO,MORISCA,0
XVII,1697,MESTIZO,MULATA,0
XVII,1697,MESTIZO,NEGRA,0
XVII,1697,MORISCO,CASTIZA,0
XVII,1697,MORISCO,ESPAÑOLA,0
XVII,1697,MORISCO,FEMENINA SIN CATEG.,0
XVII,1697,MORISCO,INDIA,1
XVII,1697,MORISCO,MESTIZA,0
XVII,1697,MORISCO,MORISCA,1
XVII,1697,MORISCO,MULATA,1
XVII,1697,MORISCO,NEGRA,0
XVII,1697,MULATO,CASTIZA,0
XVII,1697,MULATO,ESPAÑOLA,0
XVII,1697,MULATO,FEMENINA SIN CATEG.,0
XVII,1697,MULATO,INDIA,5
XVII,1697,MULATO,MESTIZA,0
XVII,1697,MULATO,MORISCA,0
XVII,1697,MULATO,MULATA,0
XVII,1697,MULATO,NEGRA,0
XVII,1697,NEGRO,CASTIZA,0
XVII,1697,NEGRO,ESPAÑOLA,0
XVII,1697,NEGRO,FEMENINA SIN CATEG.,0
XVII,1697,NEGRO,INDIA,0
XVII,1697,NEGRO,MESTIZA,0
XVII,1697,NEGRO,MORISCA,0
XVII,1697,NEGRO,MULATA,1
XVII,1697,NEGRO,NEGRA,0
XVII,1698,CASTIZO,CASTIZA,0
XVII,1698,CASTIZO,ESPAÑOLA,1
XVII,1698,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1698,CASTIZO,INDIA,1
XVII,1698,CASTIZO,MESTIZA,0
XVII,1698,CASTIZO,MORISCA,0
XVII,1698,CASTIZO,MULATA,0
XVII,1698,CASTIZO,NEGRA,0
XVII,1698,ESPAÑOL,CASTIZA,0
XVII,1698,ESPAÑOL,ESPAÑOLA,15
XVII,1698,ESPAÑOL,FEMENINA SIN CATEG.,1
XVII,1698,ESPAÑOL,INDIA,1
XVII,1698,ESPAÑOL,MESTIZA,0
XVII,1698,ESPAÑOL,MORISCA,0
XVII,1698,ESPAÑOL,MULATA,0
XVII,1698,ESPAÑOL,NEGRA,0
XVII,1698,INDIO,CASTIZA,0
XVII,1698,INDIO,ESPAÑOLA,0
XVII,1698,INDIO,FEMENINA SIN CATEG.,0
XVII,1698,INDIO,INDIA,13
XVII,1698,INDIO,MESTIZA,0
XVII,1698,INDIO,MORISCA,2
XVII,1698,INDIO,MULATA,0
XVII,1698,INDIO,NEGRA,0
XVII,1698,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1698,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1698,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,1
XVII,1698,MASCULINO SIN CATEG.,INDIA,0
XVII,1698,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1698,MASCULINO SIN CATEG.,MORISCA,0
XVII,1698,MASCULINO SIN CATEG.,MULATA,0
XVII,1698,MASCULINO SIN CATEG.,NEGRA,0
XVII,1698,MESTIZO,CASTIZA,0
XVII,1698,MESTIZO,ESPAÑOLA,1
XVII,1698,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1698,MESTIZO,INDIA,1
XVII,1698,MESTIZO,MESTIZA,2
XVII,1698,MESTIZO,MORISCA,0
XVII,1698,MESTIZO,MULATA,1
XVII,1698,MESTIZO,NEGRA,0
XVII,1698,MORISCO,CASTIZA,0
XVII,1698,MORISCO,ESPAÑOLA,0
XVII,1698,MORISCO,FEMENINA SIN CATEG.,0
XVII,1698,MORISCO,INDIA,0
XVII,1698,MORISCO,MESTIZA,0
XVII,1698,MORISCO,MORISCA,0
XVII,1698,MORISCO,MULATA,0
XVII,1698,MORISCO,NEGRA,0
XVII,1698,MULATO,CASTIZA,0
XVII,1698,MULATO,ESPAÑOLA,0
XVII,1698,MULATO,FEMENINA SIN CATEG.,0
XVII,1698,MULATO,INDIA,0
XVII,1698,MULATO,MESTIZA,0
XVII,1698,MULATO,MORISCA,2
XVII,1698,MULATO,MULATA,2
XVII,1698,MULATO,NEGRA,1
XVII,1698,NEGRO,CASTIZA,0
XVII,1698,NEGRO,ESPAÑOLA,0
XVII,1698,NEGRO,FEMENINA SIN CATEG.,0
XVII,1698,NEGRO,INDIA,0
XVII,1698,NEGRO,MESTIZA,0
XVII,1698,NEGRO,MORISCA,0
XVII,1698,NEGRO,MULATA,0
XVII,1698,NEGRO,NEGRA,0
XVII,1699,CASTIZO,CASTIZA,0
XVII,1699,CASTIZO,ESPAÑOLA,0
XVII,1699,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1699,CASTIZO,INDIA,0
XVII,1699,CASTIZO,MESTIZA,0
XVII,1699,CASTIZO,MORISCA,0
XVII,1699,CASTIZO,MULATA,0
XVII,1699,CASTIZO,NEGRA,0
XVII,1699,ESPAÑOL,CASTIZA,0
XVII,1699,ESPAÑOL,ESPAÑOLA,8
XVII,1699,ESPAÑOL,FEMENINA SIN CATEG.,2
XVII,1699,ESPAÑOL,INDIA,0
XVII,1699,ESPAÑOL,MESTIZA,3
XVII,1699,ESPAÑOL,MORISCA,0
XVII,1699,ESPAÑOL,MULATA,1
XVII,1699,ESPAÑOL,NEGRA,0
XVII,1699,INDIO,CASTIZA,0
XVII,1699,INDIO,ESPAÑOLA,0
XVII,1699,INDIO,FEMENINA SIN CATEG.,1
XVII,1699,INDIO,INDIA,15
XVII,1699,INDIO,MESTIZA,0
XVII,1699,INDIO,MORISCA,0
XVII,1699,INDIO,MULATA,1
XVII,1699,INDIO,NEGRA,0
XVII,1699,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1699,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1699,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,0
XVII,1699,MASCULINO SIN CATEG.,INDIA,0
XVII,1699,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1699,MASCULINO SIN CATEG.,MORISCA,0
XVII,1699,MASCULINO SIN CATEG.,MULATA,0
XVII,1699,MASCULINO SIN CATEG.,NEGRA,0
XVII,1699,MESTIZO,CASTIZA,0
XVII,1699,MESTIZO,ESPAÑOLA,0
XVII,1699,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1699,MESTIZO,INDIA,1
XVII,1699,MESTIZO,MESTIZA,3
XVII,1699,MESTIZO,MORISCA,1
XVII,1699,MESTIZO,MULATA,0
XVII,1699,MESTIZO,NEGRA,0
XVII,1699,MORISCO,CASTIZA,0
XVII,1699,MORISCO,ESPAÑOLA,1
XVII,1699,MORISCO,FEMENINA SIN CATEG.,0
XVII,1699,MORISCO,INDIA,1
XVII,1699,MORISCO,MESTIZA,2
XVII,1699,MORISCO,MORISCA,0
XVII,1699,MORISCO,MULATA,0
XVII,1699,MORISCO,NEGRA,0
XVII,1699,MULATO,CASTIZA,0
XVII,1699,MULATO,ESPAÑOLA,0
XVII,1699,MULATO,FEMENINA SIN CATEG.,0
XVII,1699,MULATO,INDIA,2
XVII,1699,MULATO,MESTIZA,1
XVII,1699,MULATO,MORISCA,1
XVII,1699,MULATO,MULATA,2
XVII,1699,MULATO,NEGRA,0
XVII,1699,NEGRO,CASTIZA,0
XVII,1699,NEGRO,ESPAÑOLA,0
XVII,1699,NEGRO,FEMENINA SIN CATEG.,0
XVII,1699,NEGRO,INDIA,0
XVII,1699,NEGRO,MESTIZA,0
XVII,1699,NEGRO,MORISCA,0
XVII,1699,NEGRO,MULATA,0
XVII,1699,NEGRO,NEGRA,0
XVII,1700,CASTIZO,CASTIZA,0
XVII,1700,CASTIZO,ESPAÑOLA,0
XVII,1700,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1700,CASTIZO,INDIA,0
XVII,1700,CASTIZO,MESTIZA,0
XVII,1700,CASTIZO,MORISCA,0
XVII,1700,CASTIZO,MULATA,0
XVII,1700,CASTIZO,NEGRA,0
XVII,1700,ESPAÑOL,CASTIZA,0
XVII,1700,ESPAÑOL,ESPAÑOLA,11
XVII,1700,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1700,ESPAÑOL,INDIA,0
XVII,1700,ESPAÑOL,MESTIZA,0
XVII,1700,ESPAÑOL,MORISCA,0
XVII,1700,ESPAÑOL,MULATA,0
XVII,1700,ESPAÑOL,NEGRA,0
XVII,1700,INDIO,CASTIZA,0
XVII,1700,INDIO,ESPAÑOLA,0
XVII,1700,INDIO,FEMENINA SIN CATEG.,1
XVII,1700,INDIO,INDIA,15
XVII,1700,INDIO,MESTIZA,0
XVII,1700,INDIO,MORISCA,1
XVII,1700,INDIO,MULATA,0
XVII,1700,INDIO,NEGRA,0
XVII,1700,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1700,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1700,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,0
XVII,1700,MASCULINO SIN CATEG.,INDIA,0
XVII,1700,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1700,MASCULINO SIN CATEG.,MORISCA,0
XVII,1700,MASCULINO SIN CATEG.,MULATA,0
XVII,1700,MASCULINO SIN CATEG.,NEGRA,0
XVII,1700,MESTIZO,CASTIZA,0
XVII,1700,MESTIZO,ESPAÑOLA,1
XVII,1700,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1700,MESTIZO,INDIA,0
XVII,1700,MESTIZO,MESTIZA,1
XVII,1700,MESTIZO,MORISCA,0
XVII,1700,MESTIZO,MULATA,1
XVII,1700,MESTIZO,NEGRA,0
XVII,1700,MORISCO,CASTIZA,0
XVII,1700,MORISCO,ESPAÑOLA,2
XVII,1700,MORISCO,FEMENINA SIN CATEG.,0
XVII,1700,MORISCO,INDIA,0
XVII,1700,MORISCO,MESTIZA,1
XVII,1700,MORISCO,MORISCA,0
XVII,1700,MORISCO,MULATA,0
XVII,1700,MORISCO,NEGRA,0
XVII,1700,MULATO,CASTIZA,0
XVII,1700,MULATO,ESPAÑOLA,0
XVII,1700,MULATO,FEMENINA SIN CATEG.,0
XVII,1700,MULATO,INDIA,3
XVII,1700,MULATO,MESTIZA,0
XVII,1700,MULATO,MORISCA,2
XVII,1700,MULATO,MULATA,4
XVII,1700,MULATO,NEGRA,0
XVII,1700,NEGRO,CASTIZA,0
XVII,1700,NEGRO,ESPAÑOLA,0
XVII,1700,NEGRO,FEMENINA SIN CATEG.,0
XVII,1700,NEGRO,INDIA,0
XVII,1700,NEGRO,MESTIZA,0
XVII,1700,NEGRO,MORISCA,0
XVII,1700,NEGRO,MULATA,0
XVII,1700,NEGRO,NEGRA,0
XVIII,1701,CASTIZO,CASTIZA,0
XVIII,1701,CASTIZO,ESPAÑOLA,0
XVIII,1701,CASTIZO,INDIA,0
XVIII,1701,CASTIZO,MESTIZA,0
XVIII,1701,CASTIZO,MORISCA,0
XVIII,1701,CASTIZO,MULATA,0
XVIII,1701,ESPAÑOL,CASTIZA,0
XVIII,1701,ESPAÑOL,ESPAÑOLA,23
XVIII,1701,ESPAÑOL,INDIA,0
XVIII,1701,ESPAÑOL,MESTIZA,1
XVIII,1701,ESPAÑOL,MORISCA,1
XVIII,1701,ESPAÑOL,MULATA,1
XVIII,1701,INDIO,CASTIZA,0
XVIII,1701,INDIO,ESPAÑOLA,0
XVIII,1701,INDIO,INDIA,14
XVIII,1701,INDIO,MESTIZA,1
XVIII,1701,INDIO,MORISCA,1
XVIII,1701,INDIO,MULATA,1
XVIII,1701,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,8
XVIII,1701,MESTIZO,CASTIZA,0
XVIII,1701,MESTIZO,ESPAÑOLA,0
XVIII,1701,MESTIZO,INDIA,0
XVIII,1701,MESTIZO,MESTIZA,4
XVIII,1701,MESTIZO,MORISCA,0
XVIII,1701,MESTIZO,MULATA,0
XVIII,1701,MORISCO,CASTIZA,0
XVIII,1701,MORISCO,ESPAÑOLA,0
XVIII,1701,MORISCO,INDIA,0
XVIII,1701,MORISCO,MESTIZA,0
XVIII,1701,MORISCO,MORISCA,0
XVIII,1701,MORISCO,MULATA,0
XVIII,1701,MULATO,CASTIZA,1
XVIII,1701,MULATO,ESPAÑOLA,1
XVIII,1701,MULATO,INDIA,2
XVIII,1701,MULATO,MESTIZA,2
XVIII,1701,MULATO,MORISCA,0
XVIII,1701,MULATO,MULATA,2
XVIII,1701,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1702,CASTIZO,CASTIZA,0
XVIII,1702,CASTIZO,ESPAÑOLA,0
XVIII,1702,CASTIZO,INDIA,0
XVIII,1702,CASTIZO,MESTIZA,0
XVIII,1702,CASTIZO,MORISCA,0
XVIII,1702,CASTIZO,MULATA,0
XVIII,1702,ESPAÑOL,CASTIZA,0
XVIII,1702,ESPAÑOL,ESPAÑOLA,5
XVIII,1702,ESPAÑOL,INDIA,0
XVIII,1702,ESPAÑOL,MESTIZA,0
XVIII,1702,ESPAÑOL,MORISCA,0
XVIII,1702,ESPAÑOL,MULATA,0
XVIII,1702,INDIO,CASTIZA,0
XVIII,1702,INDIO,ESPAÑOLA,0
XVIII,1702,INDIO,INDIA,1
XVIII,1702,INDIO,MESTIZA,0
XVIII,1702,INDIO,MORISCA,0
XVIII,1702,INDIO,MULATA,0
XVIII,1702,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,1
XVIII,1702,MESTIZO,CASTIZA,0
XVIII,1702,MESTIZO,ESPAÑOLA,0
XVIII,1702,MESTIZO,INDIA,0
XVIII,1702,MESTIZO,MESTIZA,2
XVIII,1702,MESTIZO,MORISCA,0
XVIII,1702,MESTIZO,MULATA,0
XVIII,1702,MORISCO,CASTIZA,0
XVIII,1702,MORISCO,ESPAÑOLA,0
XVIII,1702,MORISCO,INDIA,0
XVIII,1702,MORISCO,MESTIZA,0
XVIII,1702,MORISCO,MORISCA,0
XVIII,1702,MORISCO,MULATA,0
XVIII,1702,MULATO,CASTIZA,0
XVIII,1702,MULATO,ESPAÑOLA,0
XVIII,1702,MULATO,INDIA,1
XVIII,1702,MULATO,MESTIZA,0
XVIII,1702,MULATO,MORISCA,0
XVIII,1702,MULATO,MULATA,0
XVIII,1702,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1703,CASTIZO,CASTIZA,1
XVIII,1703,CASTIZO,ESPAÑOLA,1
XVIII,1703,CASTIZO,INDIA,0
XVIII,1703,CASTIZO,MESTIZA,0
XVIII,1703,CASTIZO,MORISCA,0
XVIII,1703,CASTIZO,MULATA,1
XVIII,1703,ESPAÑOL,CASTIZA,0
XVIII,1703,ESPAÑOL,ESPAÑOLA,16
XVIII,1703,ESPAÑOL,INDIA,0
XVIII,1703,ESPAÑOL,MESTIZA,0
XVIII,1703,ESPAÑOL,MORISCA,0
XVIII,1703,ESPAÑOL,MULATA,1
XVIII,1703,INDIO,CASTIZA,0
XVIII,1703,INDIO,ESPAÑOLA,2
XVIII,1703,INDIO,INDIA,15
XVIII,1703,INDIO,MESTIZA,1
XVIII,1703,INDIO,MORISCA,1
XVIII,1703,INDIO,MULATA,1
XVIII,1703,INDIO,NEGRA,1
XVIII,1703,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,18
XVIII,1703,MESTIZO,CASTIZA,0
XVIII,1703,MESTIZO,ESPAÑOLA,1
XVIII,1703,MESTIZO,INDIA,0
XVIII,1703,MESTIZO,MESTIZA,3
XVIII,1703,MESTIZO,MORISCA,1
XVIII,1703,MESTIZO,MULATA,0
XVIII,1703,MORISCO,CASTIZA,0
XVIII,1703,MORISCO,ESPAÑOLA,0
XVIII,1703,MORISCO,INDIA,0
XVIII,1703,MORISCO,MESTIZA,0
XVIII,1703,MORISCO,MORISCA,0
XVIII,1703,MORISCO,MULATA,0
XVIII,1703,MULATO,CASTIZA,0
XVIII,1703,MULATO,ESPAÑOLA,1
XVIII,1703,MULATO,INDIA,0
XVIII,1703,MULATO,MESTIZA,0
XVIII,1703,MULATO,MORISCA,1
XVIII,1703,MULATO,MULATA,5
XVIII,1703,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1704,CASTIZO,CASTIZA,0
XVIII,1704,CASTIZO,ESPAÑOLA,0
XVIII,1704,CASTIZO,INDIA,0
XVIII,1704,CASTIZO,MESTIZA,0
XVIII,1704,CASTIZO,MORISCA,0
XVIII,1704,CASTIZO,MULATA,0
XVIII,1704,ESPAÑOL,CASTIZA,0
XVIII,1704,ESPAÑOL,ESPAÑOLA,9
XVIII,1704,ESPAÑOL,INDIA,0
XVIII,1704,ESPAÑOL,MESTIZA,0
XVIII,1704,ESPAÑOL,MORISCA,0
XVIII,1704,ESPAÑOL,MULATA,0
XVIII,1704,INDIO,CASTIZA,0
XVIII,1704,INDIO,ESPAÑOLA,2
XVIII,1704,INDIO,INDIA,21
XVIII,1704,INDIO,MESTIZA,0
XVIII,1704,INDIO,MORISCA,0
XVIII,1704,INDIO,MULATA,1
XVIII,1704,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,21
XVIII,1704,MESTIZO,CASTIZA,0
XVIII,1704,MESTIZO,ESPAÑOLA,4
XVIII,1704,MESTIZO,INDIA,0
XVIII,1704,MESTIZO,MESTIZA,0
XVIII,1704,MESTIZO,MORISCA,0
XVIII,1704,MESTIZO,MULATA,1
XVIII,1704,MORISCO,CASTIZA,0
XVIII,1704,MORISCO,ESPAÑOLA,0
XVIII,1704,MORISCO,INDIA,0
XVIII,1704,MORISCO,MESTIZA,0
XVIII,1704,MORISCO,MORISCA,0
XVIII,1704,MORISCO,MULATA,0
XVIII,1704,MULATO,CASTIZA,0
XVIII,1704,MULATO,ESPAÑOLA,0
XVIII,1704,MULATO,INDIA,0
XVIII,1704,MULATO,MESTIZA,1
XVIII,1704,MULATO,MORISCA,0
XVIII,1704,MULATO,MULATA,6
XVIII,1704,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1705,CASTIZO,CASTIZA,0
XVIII,1705,CASTIZO,ESPAÑOLA,0
XVIII,1705,CASTIZO,INDIA,0
XVIII,1705,CASTIZO,MESTIZA,0
XVIII,1705,CASTIZO,MORISCA,0
XVIII,1705,CASTIZO,MULATA,0
XVIII,1705,ESPAÑOL,CASTIZA,1
XVIII,1705,ESPAÑOL,ESPAÑOLA,10
XVIII,1705,ESPAÑOL,INDIA,5
XVIII,1705,ESPAÑOL,MESTIZA,0
XVIII,1705,ESPAÑOL,MORISCA,0
XVIII,1705,ESPAÑOL,MULATA,0
XVIII,1705,INDIO,CASTIZA,1
XVIII,1705,INDIO,ESPAÑOLA,0
XVIII,1705,INDIO,INDIA,24
XVIII,1705,INDIO,MESTIZA,1
XVIII,1705,INDIO,MORISCA,0
XVIII,1705,INDIO,MULATA,1
XVIII,1705,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,13
XVIII,1705,MESTIZO,CASTIZA,0
XVIII,1705,MESTIZO,ESPAÑOLA,2
XVIII,1705,MESTIZO,INDIA,0
XVIII,1705,MESTIZO,MESTIZA,1
XVIII,1705,MESTIZO,MORISCA,0
XVIII,1705,MESTIZO,MULATA,0
XVIII,1705,MORISCO,CASTIZA,0
XVIII,1705,MORISCO,ESPAÑOLA,0
XVIII,1705,MORISCO,INDIA,0
XVIII,1705,MORISCO,MESTIZA,0
XVIII,1705,MORISCO,MORISCA,1
XVIII,1705,MORISCO,MULATA,0
XVIII,1705,MULATO,CASTIZA,0
XVIII,1705,MULATO,ESPAÑOLA,0
XVIII,1705,MULATO,INDIA,3
XVIII,1705,MULATO,MESTIZA,2
XVIII,1705,MULATO,MORISCA,0
XVIII,1705,MULATO,MULATA,3
XVIII,1705,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1705,NEGRO,MULATA,1
XVIII,1706,CASTIZO,CASTIZA,0
XVIII,1706,CASTIZO,ESPAÑOLA,0
XVIII,1706,CASTIZO,INDIA,0
XVIII,1706,CASTIZO,MESTIZA,0
XVIII,1706,CASTIZO,MORISCA,0
XVIII,1706,CASTIZO,MULATA,0
XVIII,1706,ESPAÑOL,CASTIZA,0
XVIII,1706,ESPAÑOL,ESPAÑOLA,22
XVIII,1706,ESPAÑOL,INDIA,0
XVIII,1706,ESPAÑOL,MESTIZA,0
XVIII,1706,ESPAÑOL,MORISCA,0
XVIII,1706,ESPAÑOL,MULATA,0
XVIII,1706,INDIO,CASTIZA,0
XVIII,1706,INDIO,ESPAÑOLA,1
XVIII,1706,INDIO,INDIA,23
XVIII,1706,INDIO,MESTIZA,4
XVIII,1706,INDIO,MORISCA,2
XVIII,1706,INDIO,MULATA,6
XVIII,1706,INDIO,NEGRA,0
XVIII,1706,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,12
XVIII,1706,MESTIZO,CASTIZA,0
XVIII,1706,MESTIZO,ESPAÑOLA,3
XVIII,1706,MESTIZO,INDIA,4
XVIII,1706,MESTIZO,MESTIZA,6
XVIII,1706,MESTIZO,MORISCA,0
XVIII,1706,MESTIZO,MULATA,1
XVIII,1706,MORISCO,CASTIZA,0
XVIII,1706,MORISCO,ESPAÑOLA,0
XVIII,1706,MORISCO,INDIA,0
XVIII,1706,MORISCO,MESTIZA,0
XVIII,1706,MORISCO,MORISCA,0
XVIII,1706,MORISCO,MULATA,1
XVIII,1706,MULATO,CASTIZA,0
XVIII,1706,MULATO,ESPAÑOLA,1
XVIII,1706,MULATO,INDIA,1
XVIII,1706,MULATO,MESTIZA,3
XVIII,1706,MULATO,MORISCA,0
XVIII,1706,MULATO,MULATA,2
XVIII,1706,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1707,CASTIZO,CASTIZA,0
XVIII,1707,CASTIZO,ESPAÑOLA,0
XVIII,1707,CASTIZO,INDIA,0
XVIII,1707,CASTIZO,MESTIZA,0
XVIII,1707,CASTIZO,MORISCA,0
XVIII,1707,CASTIZO,MULATA,0
XVIII,1707,ESPAÑOL,CASTIZA,0
XVIII,1707,ESPAÑOL,ESPAÑOLA,24
XVIII,1707,ESPAÑOL,INDIA,0
XVIII,1707,ESPAÑOL,MESTIZA,0
XVIII,1707,ESPAÑOL,MORISCA,0
XVIII,1707,ESPAÑOL,MULATA,0
XVIII,1707,INDIO,CASTIZA,2
XVIII,1707,INDIO,ESPAÑOLA,2
XVIII,1707,INDIO,INDIA,25
XVIII,1707,INDIO,MESTIZA,3
XVIII,1707,INDIO,MORISCA,0
XVIII,1707,INDIO,MULATA,2
XVIII,1707,INDIO,NEGRA,0
XVIII,1707,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,16
XVIII,1707,MESTIZO,CASTIZA,0
XVIII,1707,MESTIZO,ESPAÑOLA,0
XVIII,1707,MESTIZO,INDIA,1
XVIII,1707,MESTIZO,MESTIZA,11
XVIII,1707,MESTIZO,MORISCA,0
XVIII,1707,MESTIZO,MULATA,3
XVIII,1707,MORISCO,CASTIZA,0
XVIII,1707,MORISCO,ESPAÑOLA,0
XVIII,1707,MORISCO,INDIA,0
XVIII,1707,MORISCO,MESTIZA,0
XVIII,1707,MORISCO,MORISCA,0
XVIII,1707,MORISCO,MULATA,0
XVIII,1707,MULATO,CASTIZA,0
XVIII,1707,MULATO,ESPAÑOLA,1
XVIII,1707,MULATO,INDIA,4
XVIII,1707,MULATO,MESTIZA,0
XVIII,1707,MULATO,MORISCA,3
XVIII,1707,MULATO,MULATA,5
XVIII,1707,NEGRO,FEMENINA SIN CATEG.,0
XVIII,1708,CASTIZO,CASTIZA,0
XVIII,1708,CASTIZO,ESPAÑOLA,0
XVIII,1708,CASTIZO,INDIA,0
XVIII,1708,CASTIZO,MESTIZA,0
XVIII,1708,CASTIZO,MORISCA,0
XVIII,1708,CASTIZO,MULATA,0
XVIII,1708,ESPAÑOL,CASTIZA,1
XVIII,1708,ESPAÑOL,ESPAÑOLA,14
XVIII,1708,ESPAÑOL,INDIA,2
XVIII,1708,ESPAÑOL,MESTIZA,0
XVIII,1708,ESPAÑOL,MORISCA,0
XVIII,1708,ESPAÑOL,MULATA,1
XVIII,1708,INDIO,CASTIZA,0
XVIII,1708,INDIO,ESPAÑOLA,4
XVIII,1708,INDIO,INDIA,34
XVIII,1708,INDIO,MESTIZA,2
XVIII,1708,INDIO,MORISCA,3
XVIII,1708,INDIO,MULATA,0
XVIII,1708,INDIO,NEGRA,0
XVIII,1708,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,23
XVIII,1708,MESTIZO,CASTIZA,1
XVIII,1708,MESTIZO,ESPAÑOLA,1
XVIII,1708,MESTIZO,INDIA,0
XVIII,1708,MESTIZO,MESTIZA,9
